Time_hr,Choke_pct,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi
3095,25.67,74.33,257.55,185.61,3090.08
3096,25.67,74.3,257.99,184.87,3091.68
3097,25.67,74.26,256.2,185.16,3089.63
3098,25.67,74.62,255.74,184.86,3093.15
3099,25.67,74.65,255.01,183.97,3091.67
3100,25.67,74.63,255.93,183.48,3089.49
3101,25.67,74.55,256.04,185.55,3090.38
3102,25.67,75.26,255.13,184.0,3088.68
3103,25.67,75.45,257.42,183.56,3088.82
3104,25.67,74.4,255.45,184.44,3090.28
3105,25.67,74.25,254.48,185.8,3089.85
3106,25.67,74.41,253.75,185.29,3091.14
3107,25.67,74.42,254.85,185.48,3089.19
3108,24.27,73.49,255.96,185.65,3092.0
3109,24.27,72.09,255.3,183.82,3095.45
3110,24.27,72.17,257.0,184.55,3091.97
3111,24.27,71.3,257.52,184.92,3093.35
3112,24.27,71.38,257.72,185.17,3093.49
3113,24.27,71.75,257.42,184.19,3093.32
3114,24.27,71.34,258.63,184.53,3094.37
3115,24.27,70.61,259.28,184.28,3095.28
3116,24.27,71.46,259.45,183.32,3092.57
3117,24.27,71.28,257.85,184.48,3094.3
3118,24.27,71.27,257.23,186.16,3101.12
3119,24.27,71.04,257.86,186.02,3099.68
3120,29.27,73.75,255.52,184.04,3093.7
3121,34.27,78.96,251.03,183.01,3082.33
3122,39.27,86.68,249.49,179.86,3063.69
3123,44.27,94.21,246.07,178.69,3048.79
3124,49.27,103.56,241.62,176.98,3033.51
3125,54.27,111.67,239.8,174.19,3015.86
3126,59.27,121.08,237.13,170.32,2998.08
3127,64.27,131.66,231.67,169.24,2978.14
3128,68.87,141.87,226.04,167.77,2955.47
3129,68.87,149.21,222.64,164.55,2943.64
3130,68.87,154.35,219.98,163.66,2935.86
3131,68.87,156.96,220.99,161.0,2927.08
3132,68.87,159.5,219.25,160.51,2922.66
3133,68.87,160.94,219.71,159.78,2919.55
3134,68.87,162.62,219.99,160.08,2914.62
3135,68.87,163.48,218.52,158.63,2913.31
3136,68.87,163.37,219.16,159.3,2908.74
3137,63.87,160.18,218.71,159.64,2916.55
3138,58.87,155.09,220.61,162.19,2922.8
3139,53.87,149.12,223.34,163.78,2937.03
3140,48.87,141.94,225.91,165.86,2955.41
3141,43.87,132.19,229.37,168.09,2971.74
3142,38.87,122.61,233.72,171.18,2990.56
3143,33.87,113.71,237.46,172.73,3014.57
3144,28.87,103.45,241.12,174.32,3035.97
3145,27.09,95.31,245.21,177.02,3053.07
3146,27.09,89.7,250.68,179.15,3065.14
3147,27.09,86.26,252.12,180.06,3072.13
3148,27.09,83.7,252.6,181.3,3078.83
3149,27.09,82.69,254.36,183.52,3079.79
3150,27.09,81.3,256.08,182.87,3080.75
3151,27.09,80.85,254.96,182.06,3085.45
3152,27.09,80.26,255.59,182.53,3084.8
3153,27.09,79.39,257.18,183.09,3089.56
3154,27.09,78.19,256.69,182.99,3086.39
3155,27.09,77.72,256.79,183.63,3090.68
3156,27.09,77.7,257.59,183.72,3092.7
3157,27.09,78.66,257.53,182.93,3089.66
3158,27.09,78.27,257.41,183.74,3089.55
3159,32.09,81.01,254.89,183.16,3085.96
3160,37.09,86.58,252.94,182.36,3072.7
3161,42.09,92.87,248.95,179.98,3057.01
3162,47.09,101.28,245.07,176.86,3044.46
3163,52.09,109.49,241.64,174.79,3023.21
3164,57.09,119.23,238.37,173.32,3002.96
3165,57.74,125.88,235.31,171.14,2986.41
3166,57.74,130.55,231.7,169.7,2973.48
3167,57.74,132.83,231.42,167.96,2966.72
3168,57.74,135.99,230.73,167.87,2963.62
3169,57.74,138.91,229.32,168.52,2961.66
3170,57.74,138.78,229.42,167.82,2958.31
3171,57.74,139.06,228.98,167.36,2953.13
3172,57.74,140.24,228.2,165.69,2956.33
3173,57.74,140.53,229.37,165.94,2956.68
3174,57.74,140.67,229.45,165.44,2955.22
3175,57.74,141.15,228.88,165.44,2958.08
3176,57.74,141.12,228.64,164.94,2958.77
3177,57.74,141.33,229.36,164.6,2957.48
3178,57.74,141.7,229.22,164.1,2960.1
3179,57.74,140.72,229.65,163.47,2963.09
3180,57.74,140.1,230.32,163.97,2960.68
3181,57.74,140.54,230.26,163.66,2958.1
3182,57.74,141.08,227.89,163.7,2964.0
3183,57.74,140.64,229.08,163.73,2963.07
3184,57.74,141.15,229.9,164.06,2965.38
3185,62.74,144.04,228.22,163.74,2954.47
3186,64.1,147.07,226.61,162.74,2952.24
3187,64.1,148.91,226.5,163.06,2945.77
3188,64.1,150.19,224.47,162.19,2937.7
3189,64.1,151.02,222.34,163.07,2936.85
3190,64.1,152.49,222.92,162.74,2937.95
3191,64.1,152.82,222.84,162.98,2933.15
3192,64.1,154.91,222.71,162.66,2934.95
3193,64.1,155.28,222.63,162.43,2930.68
3194,64.1,154.8,223.05,162.52,2933.15
3195,64.1,154.69,221.44,163.07,2935.31
3196,64.1,155.12,221.53,163.44,2940.8
3197,64.1,155.02,220.45,162.4,2939.04
3198,64.1,154.1,221.18,162.45,2939.63
3199,64.1,154.91,222.38,160.44,2938.81
3200,64.1,155.18,222.62,159.39,2934.84
3201,64.1,154.43,220.51,160.03,2932.02
3202,64.1,155.8,220.88,161.52,2928.51
3203,64.1,155.18,221.4,160.8,2928.34
3204,64.1,154.9,221.44,162.5,2929.82
3205,64.1,155.06,222.24,162.7,2929.94
3206,64.1,154.76,222.43,163.28,2932.44
3207,64.1,154.6,223.16,162.6,2932.0
3208,64.1,154.37,222.72,163.36,2931.82
3209,64.1,154.51,221.15,162.56,2931.02
3210,59.1,150.98,222.87,162.81,2937.4
3211,54.1,145.83,224.44,163.91,2948.16
3212,49.1,139.61,228.11,165.37,2962.64
3213,44.1,132.37,232.68,168.26,2979.73
3214,39.1,124.01,237.4,171.19,2998.68
3215,36.92,115.53,238.71,173.32,3012.69
3216,36.92,109.86,241.95,173.19,3021.29
3217,36.92,105.92,241.76,175.78,3025.66
3218,36.92,103.11,244.17,176.92,3029.23
3219,41.92,104.93,243.89,178.16,3028.44
3220,46.92,108.94,241.2,175.67,3019.14
3221,51.92,115.66,238.84,174.08,3011.0
3222,56.92,121.64,237.1,171.65,2996.85
3223,61.92,129.74,232.49,169.4,2984.54
3224,65.04,138.3,230.45,166.72,2966.03
3225,65.04,143.39,227.27,163.36,2952.83
3226,65.04,147.07,225.35,162.75,2945.76
3227,65.04,149.91,223.6,160.65,2938.93
3228,65.04,151.43,223.43,161.47,2937.18
3229,65.04,153.35,222.71,160.91,2932.59
3230,65.04,153.56,223.33,160.79,2928.37
3231,65.04,154.05,221.9,160.88,2930.05
3232,65.04,154.64,219.52,160.76,2928.78
3233,65.04,155.11,219.48,161.0,2928.33
3234,65.04,155.54,220.49,160.65,2926.91
3235,65.04,156.54,221.34,161.41,2929.34
3236,65.04,156.81,222.31,160.02,2929.0
3237,65.04,156.65,223.73,161.05,2927.09
3238,65.04,156.82,223.22,161.39,2924.98
3239,65.04,156.92,222.47,161.49,2924.09
3240,65.04,156.53,223.34,160.5,2922.96
3241,65.04,156.52,222.01,159.93,2924.34
3242,65.04,155.78,220.84,161.89,2926.01
3243,65.04,155.65,221.44,162.07,2928.25
3244,70.04,159.01,221.08,159.21,2919.41
3245,75.04,164.66,218.82,157.21,2909.56
3246,79.43,170.99,215.45,156.57,2898.43
3247,79.43,175.24,212.31,154.97,2888.77
3248,79.43,178.38,212.21,154.46,2882.87
3249,79.43,180.27,212.27,151.57,2879.59
3250,79.43,182.7,210.71,152.82,2875.51
3251,79.43,183.96,210.39,155.23,2875.46
3252,79.43,185.17,208.91,154.48,2871.11
3253,79.43,186.07,208.93,152.94,2869.86
3254,79.43,185.86,208.96,152.07,2868.87
3255,79.43,186.52,208.77,151.84,2868.54
3256,79.43,186.95,207.59,152.2,2870.53
3257,79.43,187.2,207.92,152.75,2870.19
3258,79.43,187.46,206.08,151.39,2871.06
3259,74.43,183.36,208.56,152.29,2873.97
3260,69.43,178.27,211.45,155.8,2883.05
3261,64.43,172.1,214.97,156.93,2898.55
3262,59.43,164.19,218.47,159.37,2912.91
3263,54.43,154.81,222.99,161.58,2930.29
3264,49.43,145.65,227.01,163.07,2951.5
3265,44.43,136.01,230.71,166.49,2970.54
3266,42.32,128.25,234.61,169.5,2988.75
3267,42.32,122.88,236.64,170.13,3002.14
3268,42.32,118.56,237.75,170.09,3008.85
3269,42.32,115.73,237.48,171.81,3011.87
3270,42.32,115.02,238.24,172.3,3013.24
3271,42.32,113.81,238.97,172.41,3017.36
3272,42.32,111.64,240.48,174.5,3019.96
3273,42.32,111.13,241.78,175.9,3023.07
3274,42.32,110.67,242.72,174.8,3024.37
3275,42.32,109.63,242.11,172.28,3024.54
3276,42.32,109.08,243.16,173.29,3026.1
3277,42.32,108.48,243.83,175.37,3026.47
3278,42.32,108.99,243.42,174.72,3026.73
3279,42.32,108.2,242.55,173.27,3023.98
3280,42.32,108.73,242.86,173.71,3023.8
3281,42.32,107.83,242.21,173.44,3022.02
3282,42.32,108.44,241.26,173.3,3017.91
3283,40.45,107.24,240.87,174.09,3019.67
3284,40.45,106.61,241.54,175.92,3023.8
3285,40.45,105.19,240.89,175.91,3023.84
3286,40.45,103.63,243.05,176.43,3026.76
3287,40.45,103.72,243.65,175.66,3028.18
3288,40.45,103.63,245.15,174.42,3031.22
3289,40.45,104.04,244.19,174.95,3032.36
3290,40.45,104.99,244.33,174.47,3031.8
3291,40.45,105.89,245.46,175.58,3032.89
3292,40.45,105.95,246.06,175.26,3029.34
3293,40.45,105.68,244.5,174.56,3028.14
3294,40.45,106.7,244.37,175.2,3026.29
3295,40.45,105.25,243.32,176.51,3028.1
3296,40.45,105.46,244.14,175.8,3031.48
3297,40.45,104.99,245.38,176.13,3027.5
3298,40.45,104.6,243.06,176.94,3028.23
3299,40.45,103.59,243.6,176.15,3025.83
3300,40.45,104.83,243.7,175.79,3026.32
3301,40.45,104.11,242.37,176.8,3026.51
3302,40.45,104.37,240.69,175.42,3028.81
3303,40.45,104.73,243.32,176.59,3028.74
3304,40.45,105.03,243.08,177.98,3031.45
3305,40.45,105.09,243.44,178.46,3032.21
3306,40.45,105.82,241.29,178.01,3030.55
3307,40.45,106.44,243.53,177.35,3033.49
3308,40.45,106.88,243.62,178.84,3032.42
3309,40.45,106.19,244.48,177.63,3031.9
3310,40.45,106.52,244.24,175.7,3032.1
3311,45.45,108.85,243.56,175.37,3028.15
3312,50.45,114.43,241.96,173.14,3017.75
3313,55.45,122.02,237.71,172.66,3001.46
3314,60.45,129.07,234.37,170.55,2986.68
3315,65.45,137.1,230.83,167.06,2965.23
3316,70.45,145.89,225.81,164.68,2949.2
3317,71.5,152.43,223.11,161.46,2935.6
3318,71.5,157.44,219.82,160.79,2923.65
3319,71.5,161.1,216.35,160.44,2918.1
3320,71.5,163.82,214.61,160.41,2911.24
3321,71.5,165.49,217.23,158.85,2909.26
3322,71.5,167.18,217.15,158.55,2907.14
3323,71.5,168.21,216.64,159.32,2902.28
3324,71.5,169.3,217.17,159.21,2903.73
3325,71.5,169.51,214.84,158.52,2900.53
3326,66.5,166.19,215.19,158.61,2905.38
3327,65.05,162.13,217.77,161.1,2913.02
3328,65.05,160.37,218.82,160.72,2917.32
3329,65.05,159.22,218.77,162.14,2917.19
3330,65.05,158.8,219.47,163.31,2920.75
3331,65.05,157.96,219.82,162.64,2920.27
3332,65.05,157.17,218.52,161.4,2922.41
3333,65.05,157.15,217.42,161.16,2924.85
3334,65.05,156.91,218.0,160.77,2924.35
3335,65.05,156.5,219.21,162.68,2923.59
3336,65.05,156.37,219.83,161.62,2926.74
3337,65.05,155.26,219.79,162.08,2926.17
3338,65.05,155.25,220.73,162.47,2926.77
3339,65.05,155.26,221.4,161.7,2928.26
3340,65.05,156.41,218.81,161.57,2924.35
3341,65.05,157.69,219.14,161.98,2925.01
3342,65.05,156.96,218.91,162.95,2927.45
3343,65.05,157.83,219.73,162.58,2926.72
3344,65.05,157.32,219.2,162.17,2925.16
3345,65.05,157.33,220.05,162.04,2928.99
3346,65.05,157.09,221.23,163.36,2930.94
3347,65.05,157.52,220.99,162.83,2927.06
3348,65.05,157.5,221.4,162.29,2929.03
3349,60.05,153.48,224.4,163.51,2934.51
3350,55.05,148.04,226.7,165.77,2945.0
3351,50.05,141.24,229.19,168.45,2957.69
3352,45.05,133.23,233.73,169.93,2975.89
3353,40.05,124.04,236.59,172.93,2991.31
3354,35.05,114.84,240.41,173.95,3008.92
3355,30.05,105.37,244.22,177.38,3031.46
3356,26.19,95.83,247.99,179.99,3052.06
3357,26.19,89.94,250.82,181.81,3064.79
3358,26.19,84.99,252.69,183.72,3071.94
3359,26.19,82.06,253.57,182.04,3077.41
3360,26.19,80.09,253.92,181.79,3079.43
3361,26.19,78.94,256.64,183.65,3079.91
3362,26.19,78.19,255.92,183.37,3082.02
3363,26.19,77.58,257.03,183.57,3084.26
3364,26.19,77.04,257.42,184.73,3083.41
3365,26.19,76.43,256.05,184.55,3084.94
3366,26.19,75.98,255.37,183.28,3082.27
3367,26.19,75.62,255.26,183.04,3087.24
3368,26.19,75.0,257.03,184.72,3084.17
3369,26.19,75.04,256.45,182.26,3083.03
3370,26.19,75.42,258.46,183.59,3085.77
3371,26.19,75.28,259.54,185.52,3085.87
3372,26.19,74.19,256.51,186.21,3087.02
3373,26.19,74.53,254.69,185.03,3087.33
3374,26.19,74.77,254.82,183.98,3086.56
3375,26.19,75.44,255.55,184.56,3085.8
3376,31.19,76.98,253.94,182.88,3081.46
3377,36.19,84.33,252.68,183.69,3072.57
3378,41.19,90.66,250.1,182.6,3062.56
3379,46.19,98.27,246.86,178.36,3047.24
3380,50.32,107.27,243.25,175.26,3030.39
3381,50.32,112.99,240.77,173.77,3017.53
3382,50.32,117.29,239.69,171.8,3006.85
3383,50.32,119.68,238.94,171.32,3000.11
3384,50.32,121.6,237.34,171.57,2997.35
3385,50.32,122.66,236.78,172.09,2993.61
3386,50.32,123.76,236.09,171.75,2990.82
3387,50.32,124.39,236.79,170.42,2987.52
3388,50.32,124.12,235.0,170.71,2985.05
3389,50.32,124.44,235.53,170.78,2985.37
3390,50.32,124.9,235.39,170.31,2985.94
3391,50.32,126.25,236.0,172.14,2985.77
3392,50.32,126.03,234.28,170.8,2990.44
3393,50.32,125.66,236.33,169.51,2987.81
3394,50.32,125.49,235.78,170.34,2988.97
3395,50.32,125.33,235.33,169.92,2987.05
3396,50.32,124.99,236.17,168.43,2990.77
3397,50.32,125.02,234.96,169.43,2993.12
3398,50.32,125.77,235.39,170.42,2988.35
3399,50.32,125.48,234.28,171.21,2987.68
3400,50.32,125.95,234.95,170.1,2986.81
3401,45.32,123.36,235.45,171.02,2992.1
3402,40.32,117.6,237.88,171.83,3001.75
3403,39.2,113.16,239.09,172.57,3009.95
3404,39.2,109.87,241.72,174.95,3016.12
3405,39.2,108.68,241.62,176.28,3020.44
3406,39.2,106.34,241.8,176.29,3026.08
3407,39.2,105.47,241.73,175.56,3027.02
3408,39.2,104.47,242.42,175.07,3030.06
3409,39.2,104.96,242.6,175.15,3032.77
3410,39.2,103.89,243.91,174.97,3037.2
3411,39.2,103.59,243.53,174.95,3035.62
3412,39.2,103.9,242.62,174.88,3034.41
3413,39.2,103.42,242.98,174.16,3033.89
3414,39.2,103.04,242.87,175.41,3036.17
3415,39.2,102.79,243.65,174.0,3035.08
3416,39.2,103.15,243.55,174.15,3039.72
3417,39.2,103.81,244.37,175.76,3033.95
3418,39.2,102.97,244.0,175.79,3033.39
3419,39.2,101.5,244.6,176.43,3037.18
3420,39.2,101.36,243.77,174.3,3036.04
3421,39.2,102.1,243.44,176.67,3035.32
3422,39.2,102.24,242.46,176.84,3031.37
3423,39.2,102.61,243.86,177.82,3030.52
3424,39.2,102.61,244.68,177.77,3030.24
3425,39.2,101.33,245.04,177.26,3030.64
3426,39.2,102.01,244.9,175.97,3028.19
3427,39.2,101.54,247.24,176.7,3030.71
3428,43.35,104.3,245.11,176.82,3025.89
3429,43.35,106.61,243.53,177.52,3024.99
3430,43.35,108.56,242.18,177.31,3022.24
3431,43.35,109.36,243.46,175.48,3021.35
3432,43.35,110.08,243.23,174.67,3024.5
3433,48.35,112.87,242.67,174.54,3020.03
3434,53.35,117.83,238.59,173.77,3003.04
3435,58.35,124.44,234.77,171.29,2991.79
3436,63.35,132.93,230.63,168.75,2975.37
3437,68.35,142.33,226.81,164.26,2954.8
3438,73.35,152.55,223.15,161.52,2938.17
3439,74.32,159.05,219.91,159.79,2922.19
3440,69.32,161.06,219.03,158.26,2918.55
3441,64.32,158.6,220.12,160.3,2921.38
3442,59.32,153.81,221.94,160.87,2931.41
3443,54.32,147.81,226.4,163.76,2943.23
3444,49.32,140.9,228.77,165.78,2957.39
3445,44.32,132.94,233.6,168.71,2976.17
3446,39.32,124.29,237.46,170.11,2997.17
3447,39.16,118.58,239.41,171.73,3009.91
3448,39.16,113.95,240.81,172.16,3018.21
3449,39.16,110.71,242.72,173.74,3022.86
3450,39.16,108.66,243.4,174.2,3026.3
3451,39.16,105.86,243.62,175.44,3029.75
3452,39.16,105.53,243.7,176.15,3033.07
3453,39.16,105.72,244.16,175.42,3035.51
3454,39.16,105.6,244.02,176.42,3037.97
3455,39.16,105.1,244.37,175.89,3037.08
3456,39.16,104.47,245.39,176.34,3035.85
3457,39.16,104.08,246.06,176.69,3034.09
3458,39.16,103.43,246.62,175.53,3030.33
3459,39.16,103.83,246.57,176.31,3029.74
3460,39.16,103.72,246.3,175.1,3034.33
3461,39.16,103.35,245.44,175.22,3030.66
3462,39.16,103.31,245.5,175.45,3034.68
3463,39.16,102.3,244.68,175.09,3034.38
3464,39.16,102.31,245.13,175.23,3032.97
3465,39.16,103.13,247.43,175.73,3032.22
3466,39.16,103.6,245.18,175.69,3031.82
3467,39.16,102.61,244.77,175.25,3032.96
3468,44.16,105.66,242.8,174.43,3026.97
3469,49.16,111.34,240.54,173.91,3018.11
3470,54.16,118.34,239.14,171.09,3003.49
3471,59.16,126.99,235.17,166.86,2987.5
3472,64.16,135.38,228.68,166.32,2968.98
3473,69.16,144.5,225.18,162.95,2949.01
3474,74.16,153.4,222.69,160.6,2929.82
3475,77.04,161.45,220.28,159.72,2916.18
3476,77.04,167.79,217.68,156.97,2903.77
3477,77.04,171.65,213.75,156.86,2894.18
3478,77.04,175.28,213.71,156.38,2890.09
3479,77.04,176.92,214.65,155.63,2886.6
3480,77.04,178.05,212.53,155.46,2883.99
3481,77.04,178.78,210.53,153.94,2884.12
3482,77.04,179.37,210.23,155.05,2879.57
3483,77.04,179.73,209.59,155.96,2882.62
3484,77.04,180.72,210.7,154.84,2884.66
3485,77.04,181.17,211.54,154.44,2881.66
3486,77.04,182.18,211.82,155.4,2880.61
3487,72.04,178.49,212.24,155.9,2884.41
3488,67.04,172.62,215.67,156.63,2894.9
3489,62.04,166.07,217.63,159.63,2906.03
3490,57.91,158.86,220.95,161.28,2918.66
3491,57.91,154.12,223.77,161.93,2931.51
3492,57.91,150.56,223.73,162.24,2941.37
3493,57.91,148.03,224.41,162.46,2944.96
3494,57.91,145.88,224.6,161.9,2950.78
3495,57.91,145.08,224.31,163.02,2950.78
3496,57.91,143.91,225.04,163.35,2956.58
3497,57.91,143.0,225.08,163.31,2958.73
3498,57.91,141.76,225.16,165.05,2958.63
3499,57.91,141.81,228.11,165.31,2956.66
3500,57.91,141.61,226.9,166.3,2957.84
3501,57.91,142.17,228.41,165.65,2955.63
3502,57.91,141.98,227.38,165.66,2958.24
3503,52.91,138.63,229.03,166.37,2965.71
3504,47.91,132.89,229.19,168.21,2977.6
3505,42.91,126.28,232.21,169.11,2991.24
3506,37.91,118.35,236.18,173.01,3004.21
3507,37.59,113.42,239.21,172.87,3015.22
3508,37.59,109.56,240.93,173.07,3022.96
3509,37.59,105.94,242.99,175.0,3026.59
3510,37.59,103.49,244.7,175.05,3029.08
3511,37.59,101.54,245.49,176.01,3031.62
3512,37.59,100.76,247.22,175.66,3030.87
3513,37.59,100.44,246.8,175.63,3035.54
3514,37.59,100.41,244.4,175.65,3042.15
3515,37.59,100.26,245.61,177.13,3042.17
3516,42.59,103.42,245.14,176.75,3035.21
3517,47.59,108.46,242.16,175.17,3022.34
3518,52.59,114.66,239.03,172.4,3008.36
3519,57.59,122.46,236.17,171.07,2992.36
3520,60.35,130.41,233.97,169.29,2978.92
3521,60.35,135.47,232.67,168.62,2971.87
3522,60.35,138.87,231.13,168.24,2963.02
3523,60.35,141.07,229.51,167.63,2959.9
3524,60.35,142.66,226.85,166.67,2954.05
3525,60.35,143.14,225.24,166.07,2954.52
3526,60.35,144.24,225.58,166.33,2949.03
3527,60.35,145.25,225.6,166.02,2947.31
3528,60.35,145.28,225.77,166.67,2948.8
3529,60.35,145.47,224.4,164.46,2950.75
3530,60.35,145.37,224.46,165.32,2946.25
3531,60.35,146.53,224.57,163.94,2945.84
3532,60.35,146.23,225.35,163.38,2942.22
3533,60.35,146.27,224.09,163.66,2941.14
3534,60.35,146.17,224.75,163.53,2943.26
3535,60.35,146.68,223.87,163.56,2937.58
3536,60.35,146.82,224.12,162.84,2940.89
3537,60.35,147.38,224.11,162.37,2942.91
3538,60.35,146.52,223.92,163.77,2944.12
3539,65.35,148.8,221.3,163.01,2940.27
3540,67.49,151.87,221.14,163.02,2936.92
3541,67.49,155.0,221.08,160.26,2935.0
3542,67.49,156.73,219.6,159.83,2932.48
3543,67.49,159.34,219.62,160.53,2927.78
3544,67.49,159.54,220.99,159.72,2927.47
3545,67.49,160.85,221.08,161.12,2928.65
3546,67.49,161.03,219.73,159.14,2929.5
3547,67.49,161.02,220.72,158.66,2928.68
3548,67.49,160.89,219.09,158.75,2923.97
3549,67.49,161.44,219.09,159.47,2921.16
3550,67.49,161.2,218.55,161.12,2920.22
3551,67.49,160.37,218.24,160.71,2922.8
3552,67.49,161.29,217.63,162.28,2920.85
3553,67.49,162.05,216.96,159.53,2916.74
3554,67.49,160.33,219.76,159.69,2914.82
3555,67.49,160.98,219.8,160.13,2917.75
3556,67.49,161.06,218.75,160.61,2918.99
3557,67.49,161.32,221.08,159.93,2916.45
3558,67.49,161.65,219.86,160.2,2914.8
3559,67.49,161.48,221.57,159.66,2913.72
3560,67.49,162.14,219.82,159.06,2915.72
3561,67.49,162.49,220.87,158.6,2917.15
3562,67.49,162.03,219.78,159.83,2915.86
3563,62.49,158.93,221.13,159.78,2924.29
3564,57.49,153.75,221.28,161.72,2933.02
3565,52.49,147.25,223.28,163.47,2947.69
3566,47.49,139.02,228.23,164.66,2966.84
3567,42.49,130.35,233.65,168.31,2983.22
3568,37.49,120.22,236.87,172.34,3003.78
3569,32.49,110.32,238.22,174.62,3021.13
3570,27.49,100.42,243.86,177.99,3042.13
3571,25.47,92.56,246.02,179.73,3062.0
3572,25.47,87.03,249.7,181.52,3072.14
3573,25.47,81.78,251.68,182.45,3080.96
3574,25.47,79.32,251.65,183.47,3082.97
3575,25.47,76.96,252.44,184.28,3088.5
3576,25.47,76.16,254.46,184.79,3090.06
3577,25.47,75.71,252.83,184.86,3088.86
3578,25.47,75.63,253.96,184.84,3087.09
3579,25.47,75.49,255.52,185.25,3087.24
3580,23.45,73.23,256.75,184.9,3092.39
3581,23.45,70.96,256.91,186.64,3096.0
3582,23.45,70.53,259.49,184.56,3096.02
3583,23.45,69.95,260.17,185.67,3095.93
3584,23.45,70.24,259.38,186.72,3095.53
3585,23.45,69.88,258.74,187.33,3096.28
3586,23.45,69.67,259.3,187.34,3099.62
3587,23.45,69.65,258.76,186.64,3100.23
3588,23.45,69.66,258.65,186.44,3097.58
3589,23.45,69.87,258.9,187.09,3098.75
3590,23.45,68.81,258.54,186.58,3101.06
3591,23.45,67.91,258.69,186.8,3099.87
3592,23.45,68.35,258.12,185.95,3099.54
3593,23.45,68.27,259.04,185.36,3098.32
3594,23.45,69.45,259.95,184.04,3097.74
3595,23.45,69.51,259.96,183.41,3101.19
3596,23.45,69.84,260.12,185.25,3102.18
3597,23.45,69.89,261.31,186.34,3100.29
3598,28.45,73.17,258.57,185.72,3095.31
3599,33.45,77.6,255.84,184.19,3083.69
3600,38.45,84.7,253.51,181.99,3070.58
3601,43.45,93.36,250.2,179.73,3052.74
3602,46.49,100.98,246.92,178.47,3038.43
3603,46.49,105.07,242.59,177.15,3027.18
3604,46.49,109.05,241.37,175.5,3020.26
3605,46.49,111.2,240.39,174.02,3014.85
3606,46.49,112.96,239.5,174.18,3011.56
3607,46.49,114.88,240.63,174.24,3010.58
3608,46.49,115.87,240.76,173.67,3010.8
3609,46.49,116.7,239.62,173.92,3009.16
3610,46.49,116.93,238.7,173.51,3009.83
3611,46.49,117.58,238.89,173.57,3010.84
3612,46.49,117.52,237.56,174.17,3007.95
3613,46.49,117.21,235.94,174.01,3003.74
3614,46.49,116.96,237.19,174.01,3002.74
3615,46.49,117.1,236.61,173.0,3003.87
3616,46.49,117.01,236.83,171.56,3006.39
3617,46.49,117.45,238.02,172.76,3004.25
3618,46.49,117.33,236.17,175.07,3004.09
3619,46.49,117.94,235.53,174.98,3008.0
3620,46.49,117.82,235.3,174.01,3002.57
3621,46.49,117.74,236.98,173.41,3002.65
3622,46.49,117.97,237.94,171.69,3003.45
3623,46.49,119.09,236.67,171.75,3007.72
3624,46.49,119.2,236.6,172.02,3006.82
3625,41.49,115.21,238.34,172.72,3012.72
3626,41.05,112.14,238.48,173.48,3020.61
3627,41.05,110.4,239.52,174.65,3022.38
3628,41.05,110.08,240.57,175.43,3022.43
3629,41.05,109.17,241.59,175.36,3022.97
3630,41.05,107.97,242.31,175.87,3024.09
3631,41.05,107.58,242.5,175.8,3024.73
3632,36.05,104.03,246.71,176.82,3033.18
3633,31.05,98.61,248.05,179.22,3043.51
3634,28.58,93.56,249.58,179.54,3055.18
3635,28.58,88.94,251.53,179.58,3061.98
3636,28.58,85.55,255.18,179.24,3067.39
3637,28.58,84.46,255.94,181.0,3070.53
3638,28.58,83.8,256.36,181.73,3073.84
3639,28.58,82.52,254.82,183.05,3078.3
3640,28.58,81.32,254.51,182.88,3078.74
3641,28.58,80.96,255.39,182.27,3077.41
3642,28.58,81.3,254.59,181.44,3077.21
3643,28.58,80.75,256.05,182.6,3080.33
3644,28.58,80.94,256.47,182.13,3079.82
3645,28.58,80.17,255.6,182.89,3080.14
3646,28.58,80.78,254.06,183.28,3077.59
3647,28.58,80.6,254.87,182.98,3079.4
3648,28.58,79.94,253.03,183.39,3083.06
3649,28.58,79.47,254.62,183.26,3079.46
3650,28.58,79.07,254.54,182.82,3076.99
3651,28.58,78.5,253.61,182.98,3077.87
3652,28.58,78.71,254.01,183.77,3079.29
3653,28.58,79.04,255.02,182.73,3079.04
3654,28.58,79.23,253.56,182.43,3075.17
3655,28.58,80.42,252.84,183.83,3076.68
3656,33.58,83.73,251.43,182.8,3072.67
3657,38.58,89.25,250.36,180.72,3061.3
3658,43.58,95.13,248.01,179.53,3051.23
3659,48.58,103.35,243.72,175.57,3036.73
3660,53.58,111.2,239.8,173.07,3018.06
